POS_ID,HIRE_DATE,HIRE_MONTH,HIRE_COUNT,TERM_DATE,TERM_MONTH,TERM_COUNT,TERM_REASON,FILL_TIME,HIRE_HEADCOUNT,TERM_HEADCOUNT
VV44FLH8R,,,,6/22/2018,6/1/2018,1,Voluntary Resignation,44,,
VV47ITP8G,,,,,,,,34,,
VV49QQE1W,,,,10/10/2020,10/1/2020,1,Transfer,31,,"38,857"
VV50DPV6X,,,,,,,,33,,
VV53PBL8M,,,,,,,,35,,
VV54AQX1L,,,,,,,,19,,
VV56EMA2O,,,,,,,,42,,
VV56KBN3X,3/1/2022,3/1/2022,1,,,,,37,"38,079",
VV56WUN4T,,,,,,,,41,,
VV57KTP8Y,,,,7/10/2021,7/1/2021,1,Retirement,57,,"38,125"
VV58IVD1Q,,,,12/16/2016,12/1/2016,1,Voluntary Resignation,40,,
VV61HPR7E,9/18/2014,9/1/2014,1,2/21/2015,2/1/2015,1,Voluntary Resignation,29,,
VV62QFR6X,,,,6/4/2017,6/1/2017,1,Voluntary Resignation,25,,
VV65KHS5R,,,,,,,,26,,
VV66AHC7N,3/1/2022,3/1/2022,1,,,,,51,"38,079",
VV66KHU0X,12/5/2022,12/1/2022,1,,,,,58,"38,280",
VV68JUM3W,12/18/2017,12/1/2017,1,12/9/2014,12/1/2014,1,Voluntary Resignation,59,,
VV68QUB0H,,,,,,,,24,,
VV68ZUK2X,,,,,,,,45,,
VV69CQQ5G,12/19/2016,12/1/2016,1,,,,,32,,
VV70GEX1U,9/9/2019,9/1/2019,1,,,,,45,"41,819",
VV70ZSX9R,9/16/2016,9/1/2016,1,,,,,40,,
VV72ZNN6W,9/12/2017,9/1/2017,1,,,,,45,,
VV74TVT4A,2/14/2022,2/1/2022,1,,,,,59,"37,885",
VV74ZVM1K,12/18/2017,12/1/2017,1,,,,,47,,
VV78XNP6J,8/20/2016,8/1/2016,1,8/30/2015,8/1/2015,1,Voluntary Resignation,52,,
VV79KYJ7F,,,,,,,,42,,
VV80VLB0R,6/22/2015,6/1/2015,1,,,,,23,,
VV81LMV7U,8/13/2018,8/1/2018,1,9/1/2020,9/1/2020,1,Will not be replaced,34,,"39,647"
VV83MRY8D,,,,,,,,29,,
VV83VBQ9T,1/4/2021,1/1/2021,1,4/13/2019,4/1/2019,1,Other,41,"38,541","41,125"
VV83WTA8D,,,,,,,,52,,
VV85LRK9D,4/6/2015,4/1/2015,1,1/9/2021,1/1/2021,1,Voluntary Resignation,49,,"38,541"
VV85WGA5G,,,,,,,,30,,
VV86NDB1S,3/26/2018,3/1/2018,1,10/4/2017,10/1/2017,1,Voluntary Resignation,33,,
VV89LSD0J,7/16/2018,7/1/2018,1,,,,,17,,
VV91GPP6P,,,,,,,,37,,
VV91JGV3J,,,,,,,,14,,
VV92TWE8O,,,,,,,,48,,
VV92ZXJ4L,10/21/2019,10/1/2019,1,,,,,34,"42,011",
VV93VAH5I,,,,,,,,33,,
VV96SMM1Y,,,,,,,,35,,
VV97FOK8Y,10/20/2014,10/1/2014,1,5/4/2019,5/1/2019,1,Voluntary Resignation,17,,"40,816"
VV98IUF0A,,,,12/10/2016,12/1/2016,1,Voluntary Resignation,35,,
VV99BUH1S,3/23/2020,3/1/2020,1,,,,,44,"42,057",
VW10BEA6I,6/4/2018,6/1/2018,1,,,,,36,,
VW12HHN8P,8/11/2014,8/1/2014,1,,,,,16,,
VW12XJG7M,,,,,,,,45,,
VW13ECO2I,11/15/2021,11/1/2021,1,,,,,51,"37,866",
VW13WUP3H,3/19/2018,3/1/2018,1,10/16/2019,10/1/2019,1,Voluntary Resignation,34,,"42,011"
VW16ETX1R,2/2/2015,2/1/2015,1,,,,,55,,
VW18NSF0U,5/17/2021,5/1/2021,1,,,,,25,"37,275",
VW21IMI2K,,,,,,,,19,,
VW22BTN6H,,,,,,,,57,,
VW22WAV0W,,,,2/8/2014,2/1/2014,1,Voluntary Resignation,42,,
VW23KPC9U,,,,8/1/2020,8/1/2020,1,Retirement,18,,"39,541"
VW24GCO4O,,,,,,,,22,,
VW26ANY6E,9/19/2016,9/1/2016,1,,,,,39,,
VW26OGY1U,,,,,,,,35,,
VW27LKX8M,2/3/2020,2/1/2020,1,,,,,57,"41,946",
VW28BCO2M,,,,7/11/2020,7/1/2020,1,Voluntary Resignation,58,,"39,903"
VW28TTR2Z,3/14/2022,3/1/2022,1,,,,,21,"38,079",
VW30EXN8D,,,,,,,,16,,
VW30XII2Z,7/15/2021,7/1/2021,1,,,,,34,"38,125",
VW31UKT4B,4/11/2022,4/1/2022,1,,,,,14,"37,957",
VW32IEB9Y,,,,,,,,35,,
VW32MWR8V,,,,2/28/2022,2/1/2022,1,Voluntary Resignation,47,,"37,885"
VW32XXR7I,8/22/2016,8/1/2016,1,5/23/2015,5/1/2015,1,Voluntary Resignation,60,,
VW33NGV1S,,,,,,,,57,,
VW34KWU6X,3/22/2021,3/1/2021,1,,,,,43,"37,214",
VW35GLF4A,2/25/2019,2/1/2019,1,,,,,32,"40,904",
VW37CJY6U,3/15/2021,3/1/2021,1,,,,,29,"37,214",
VW38KCN1P,2/1/2017,2/1/2017,1,,,,,49,,
VW38ZOX2J,10/17/2016,10/1/2016,1,,,,,17,,
VW39SJB4M,3/9/2015,3/1/2015,1,7/3/2021,7/1/2021,1,Voluntary Resignation,17,,"38,125"
VW40BLQ4U,,,,,,,,50,,
VW40EJM9M,9/10/2018,9/1/2018,1,,,,,26,,
VW41WNF6J,9/12/2016,9/1/2016,1,,,,,42,,
VW42CSK6X,,,,,,,,34,,
VW44LKE0K,,,,,,,,48,,
VW46FGS3A,,,,,,,,14,,
VW46QHC2M,,,,6/24/2022,6/1/2022,1,Voluntary Resignation,40,,"38,504"
VW46QKA1W,,,,,,,,39,,
VW48MTV1O,6/27/2022,6/1/2022,1,,,,,34,"38,504",
VW48QGJ3Q,,,,9/7/2016,9/1/2016,1,Voluntary Resignation,42,,
VW49JWQ6P,8/6/2018,8/1/2018,1,,,,,58,,
VW50DVQ4U,,,,,,,,43,,
VW50XLN7E,,,,1/1/2023,1/1/2023,1,Will not be replaced,35,,"38,450"
VW52SAL7U,,,,2/20/2016,2/1/2016,1,Voluntary Resignation,41,,
VW53EBC1Y,,,,,,,,20,,
VW53LYH1K,,,,,,,,29,,
VW56FAD3T,1/11/2016,1/1/2016,1,2/3/2022,2/1/2022,1,Voluntary Resignation,44,,"37,885"
VW56KOC2Z,,,,9/21/2017,9/1/2017,1,Voluntary Resignation,14,,
VW56KUA9N,1/13/2014,1/1/2014,1,,,,,27,,
VW57ODP2X,2/14/2022,2/1/2022,1,,,,,21,"37,885",
VW59AJG7Z,,,,,,,,42,,
VW59LMM7W,,,,4/24/2021,4/1/2021,1,Voluntary Resignation,28,,"37,058"
VW61BDY7N,5/2/2022,5/1/2022,1,,,,,16,"37,678",
VW61ZPL2A,9/9/2019,9/1/2019,1,,,,,53,"41,819",
VW63CUR6C,6/30/2014,6/1/2014,1,,,,,29,,
VW63EPP3Z,,,,,,,,58,,
VW63FYT1Q,9/25/2017,9/1/2017,1,,,,,47,,
VW63VVQ9W,6/16/2014,6/1/2014,1,1/28/2017,1/1/2017,1,Other,59,,
VW64LGA8X,,,,,,,,32,,
VW64SAN9C,1/30/2017,1/1/2017,1,,,,,37,,
VW66CHF6X,4/1/2018,4/1/2018,1,,,,,35,,
VW66OLG9V,,,,,,,,48,,
VW68ION3H,,,,,,,,43,,
VW71IVB5X,,,,11/29/2015,11/1/2015,1,Voluntary Resignation,44,,
VW73MSF5Z,,,,,,,,29,,
VW75PGG3I,,,,,,,,48,,
VW76IBC8W,10/3/2016,10/1/2016,1,11/14/2014,11/1/2014,1,Will not be replaced,49,,
VW77NDS0Y,,,,4/2/2020,4/1/2020,1,Will not be replaced,29,,"41,648"
VW77WQA1O,10/29/2018,10/1/2018,1,1/16/2020,1/1/2020,1,Voluntary Resignation,23,,"42,612"
VW78YDJ6T,7/29/2019,7/1/2019,1,4/27/2016,4/1/2016,1,Other,25,"41,735",
VW79BQL2H,3/13/2023,3/1/2023,1,,,,,30,"38,049",
VW79BSM4Z,12/3/2018,12/1/2018,1,,,,,18,,
VW80CHD1O,7/22/2019,7/1/2019,1,,,,,22,"41,735",
VW81EKT8Z,,,,,,,,33,,
VW82HUH4A,1/16/2023,1/1/2023,1,10/30/2019,10/1/2019,1,Voluntary Resignation,60,"38,450","42,011"
VW85HSM8S,,,,,,,,23,,
VW86KKK5O,,,,,,,,21,,
VW86RLI8D,,,,,,,,26,,
VW87ADQ3K,,,,6/25/2022,6/1/2022,1,Voluntary Resignation,49,,"38,504"
VW87QGB2M,5/4/2015,5/1/2015,1,2/18/2017,2/1/2017,1,Voluntary Resignation,43,,
VW87VZA5K,10/12/2015,10/1/2015,1,,,,,15,,
VW88BZI5N,11/15/2021,11/1/2021,1,,,,,47,"37,866",
VW88OFU0I,,,,12/31/2022,12/1/2022,1,Retirement,30,,"38,280"
VW89CJF5B,7/18/2022,7/1/2022,1,9/21/2019,9/1/2019,1,Will not be replaced,53,"38,513","41,819"
VW89KPQ5L,,,,,,,,43,,
VW90ITK4P,,,,,,,,19,,
VW91BWJ1I,3/28/2022,3/1/2022,1,,,,,14,"38,079",
VW93KPN8F,1/20/2021,1/1/2021,1,7/22/2017,7/1/2017,1,Voluntary Resignation,23,"38,541",
VW95DAI5R,,,,,,,,35,,
VW95DLW0S,,,,8/29/2020,8/1/2020,1,Other,55,,"39,541"
VW95GEY9D,,,,,,,,20,,
VW96QMB0L,3/29/2021,3/1/2021,1,1/15/2022,1/1/2022,1,Voluntary Resignation,34,"37,214","37,774"
VW96SZH9S,2/7/2022,2/1/2022,1,5/30/2015,5/1/2015,1,Voluntary Resignation,57,"37,885",
VW96YRO2M,4/27/2015,4/1/2015,1,,,,,58,,
VW97DDK8K,,,,,,,,51,,
VX10AIC3X,,,,,,,,32,,
VX12PWD2J,,,,4/16/2016,4/1/2016,1,Voluntary Resignation,16,,
VX13BOI4Q,7/11/2016,7/1/2016,1,,,,,23,,
VX13CUY9I,,,,,,,,24,,
VX14DNK8D,,,,3/13/2020,3/1/2020,1,Voluntary Resignation,55,,"42,057"
VX14ZQM5Y,,,,,,,,30,,
VX16AIO6H,,,,,,,,54,,
VX16ZJC0X,4/7/2014,4/1/2014,1,1/25/2014,1/1/2014,1,Voluntary Resignation,20,,
VX17GUD7L,,,,10/1/2017,10/1/2017,1,Voluntary Resignation,41,,
VX18IGI0F,5/24/2021,5/1/2021,1,11/8/2021,11/1/2021,1,Voluntary Resignation,56,"37,275","37,866"
VX18KSW4E,1/29/2018,1/1/2018,1,8/31/2019,8/1/2019,1,Voluntary Resignation,22,,"41,025"
VX19AIR0Q,,,,,,,,21,,
VX19GXZ5A,8/25/2014,8/1/2014,1,,,,,15,,
VX19THF9B,,,,,,,,44,,
VX19WSW8V,11/10/2021,11/1/2021,1,,,,,40,"37,866",
VX20MUP9R,,,,,,,,45,,
VX20OFQ7F,,,,,,,,19,,
VX20ROR3K,,,,1/23/2016,1/1/2016,1,Voluntary Resignation,40,,
VX21NEH8P,,,,,,,,44,,
VX22AVA2V,,,,4/23/2022,4/1/2022,1,Voluntary Resignation,28,,"37,957"
VX22CQM1A,,,,,,,,15,,
VX22WLJ1E,10/10/2016,10/1/2016,1,,,,,29,,
VX24RPU5O,3/21/2022,3/1/2022,1,5/12/2018,5/1/2018,1,Will not be replaced,29,"38,079",
VX25HWX7V,11/22/2021,11/1/2021,1,,,,,34,"37,866",
VX27SZP3T,,,,6/30/2022,6/1/2022,1,Voluntary Resignation,59,,"38,504"
VX29UVK0J,12/3/2018,12/1/2018,1,,,,,50,,
VX30YKS6Y,,,,,,,,25,,
VX36YPM1I,,,,,,,,40,,
VX37GKI1S,,,,11/19/2022,11/1/2022,1,Voluntary Resignation,15,,"38,973"
VX37UWY7V,11/4/2019,11/1/2019,1,4/30/2015,4/1/2015,1,Voluntary Resignation,41,"42,259",
VX40NAJ3Q,1/21/2019,1/1/2019,1,,,,,51,"40,637",
VX41XUU7F,2/5/2018,2/1/2018,1,,,,,14,,
VX42MIM8E,,,,,,,,14,,
VX45IED6I,,,,,,,,49,,
VX46JKU6D,,,,,,,,46,,
VX48CZS1U,,,,3/25/2017,3/1/2017,1,Voluntary Resignation,34,,
VX48DZG4B,,,,,,,,26,,
VX48KOM3P,9/29/2022,9/1/2022,1,9/17/2016,9/1/2016,1,Voluntary Resignation,34,"38,665",
VX49ILL2L,5/27/2014,5/1/2014,1,,,,,19,,
VX49VMC1J,,,,2/1/2021,2/1/2021,1,Other,57,,"37,235"
VX51FVF7G,,,,,,,,42,,
VX51MAZ0G,12/9/2019,12/1/2019,1,,,,,39,"41,909",
VX51XSG2E,,,,5/2/2019,5/1/2019,1,Voluntary Resignation,20,,"40,816"
VX52WOD3U,5/2/2016,5/1/2016,1,9/1/2018,9/1/2018,1,Voluntary Resignation,15,,
VX54BCY3Q,,,,,,,,30,,
VX58ICU3F,,,,,,,,15,,
VX60GBJ8O,,,,,,,,52,,
VX60UBN0C,8/17/2020,8/1/2020,1,1/4/2019,1/1/2019,1,Voluntary Resignation,18,"39,541","40,637"
VX62BML1F,,,,,,,,21,,
VX62OMX2T,7/13/2016,7/1/2016,1,,,,,31,,
VX63LMP1J,,,,7/30/2022,7/1/2022,1,Voluntary Resignation,42,,"38,513"
VX63QNX5D,,,,,,,,43,,
VX67SEN0C,10/17/2022,10/1/2022,1,,,,,20,"38,875",
VX68XEZ0Z,,,,,,,,40,,
VX69QAA8A,,,,5/1/2018,5/1/2018,1,Voluntary Resignation,28,,
VX69TBO5V,,,,7/7/2019,7/1/2019,1,Voluntary Resignation,47,,"41,735"
VX73ADM8T,3/5/2018,3/1/2018,1,3/10/2017,3/1/2017,1,Voluntary Resignation,17,,
VX76MKS0S,3/2/2020,3/1/2020,1,,,,,46,"42,057",
VX76YIT4P,2/18/2020,2/1/2020,1,,,,,42,"41,946",
VX79GJB1T,7/18/2022,7/1/2022,1,2/16/2023,2/1/2023,1,Voluntary Resignation,24,"38,513","38,476"
VX80TEL7T,,,,,,,,33,,
VX81LYD4X,,,,,,,,50,,
VX82OLE0L,4/10/2019,4/1/2019,1,,,,,43,"41,125",
VX82RLT0B,11/4/2019,11/1/2019,1,3/9/2023,3/1/2023,1,Voluntary Resignation,23,"42,259","38,049"
VX82RWR9R,,,,8/9/2019,8/1/2019,1,Will not be replaced,31,,"41,025"
VX83AAI6R,,,,6/1/2022,6/1/2022,1,Will not be replaced,42,,"38,504"
VX83UFO7L,8/25/2016,8/1/2016,1,10/16/2021,10/1/2021,1,Other,24,,"38,555"
VX84WHS0P,,,,9/10/2014,9/1/2014,1,Voluntary Resignation,48,,
VX88LSP4Z,,,,,,,,21,,
VX88PJW6Q,,,,,,,,46,,
VX89GPI6R,,,,,,,,46,,
VX90ZMB9M,,,,6/16/2018,6/1/2018,1,Voluntary Resignation,45,,
VX91CSV6U,5/31/2022,5/1/2022,1,,,,,49,"37,678",
VX91QCI3Q,,,,3/15/2018,3/1/2018,1,Voluntary Resignation,46,,
VX91TGN3Q,12/5/2016,12/1/2016,1,,,,,59,,
VX92FWX9X,,,,,,,,41,,
VX92QVM3R,6/13/2022,6/1/2022,1,,,,,54,"38,504",
VX93IMC6P,10/17/2016,10/1/2016,1,,,,,34,,
VX93MLW8K,,,,,,,,31,,
VX93SKS9T,,,,,,,,21,,
VX94IAX9W,11/2/2015,11/1/2015,1,4/8/2017,4/1/2017,1,Voluntary Resignation,30,,
VX95MBF3O,3/21/2022,3/1/2022,1,,,,,32,"38,079",
VX96YYL0F,,,,,,,,52,,
VX97ESL0R,9/1/2022,9/1/2022,1,8/29/2020,8/1/2020,1,Will not be replaced,36,"38,665","39,541"
VX98IPK3I,7/21/2014,7/1/2014,1,10/19/2019,10/1/2019,1,Voluntary Resignation,29,,"42,011"
VX98QNL7T,5/7/2018,5/1/2018,1,,,,,39,,
VX98TOM1W,,,,,,,,25,,
VX99SID6Y,1/14/2019,1/1/2019,1,8/25/2020,8/1/2020,1,Will not be replaced,60,"40,637","39,541"
VY10TOW3M,9/18/2017,9/1/2017,1,,,,,17,,
VY12ISG4W,,,,,,,,29,,
VY12YWF8V,,,,,,,,40,,
VY13QVH0V,7/29/2019,7/1/2019,1,4/17/2021,4/1/2021,1,Retirement,15,"41,735","37,058"
VY14RZC2K,6/13/2016,6/1/2016,1,,,,,31,,
VY16YZJ8D,,,,,,,,52,,
VY19FEU0J,6/3/2019,6/1/2019,1,10/8/2016,10/1/2016,1,Voluntary Resignation,36,"41,551",
VY19JPW8D,,,,,,,,43,,
VY20BQA8I,12/14/2015,12/1/2015,1,,,,,45,,
VY20GHB9T,12/16/2019,12/1/2019,1,6/3/2021,6/1/2021,1,Voluntary Resignation,57,"41,909","38,065"
VY20TNM4C,3/6/2017,3/1/2017,1,,,,,39,,
VY22ADI8D,10/12/2015,10/1/2015,1,,,,,53,,
VY23AOK7L,,,,7/9/2022,7/1/2022,1,Voluntary Resignation,26,,"38,513"
VY23LNU2U,,,,,,,,23,,
VY26OQD2Z,,,,,,,,38,,
VY26VTN0S,,,,,,,,45,,
VY27OVU8L,12/29/2016,12/1/2016,1,2/15/2019,2/1/2019,1,Voluntary Resignation,52,,"40,904"
VY28AHE5L,7/19/2021,7/1/2021,1,,,,,15,"38,125",
VY28FUX7V,,,,,,,,25,,
VY28TBO4E,1/6/2020,1/1/2020,1,,,,,54,"42,612",
VY30FRD8T,,,,11/7/2020,11/1/2020,1,Will not be replaced,14,,"38,874"
VY31DCW5P,,,,,,,,26,,
VY32YVK6Y,,,,,,,,48,,
VY33ETM8W,7/13/2015,7/1/2015,1,7/11/2015,7/1/2015,1,Voluntary Resignation,26,,
VY34MXH2E,,,,,,,,37,,
VY34PCL5L,4/11/2016,4/1/2016,1,,,,,19,,
VY35KOP1E,9/28/2015,9/1/2015,1,,,,,47,,
VY35TXP7Q,,,,,,,,39,,
VY35UCK8K,,,,10/31/2015,10/1/2015,1,Voluntary Resignation,36,,
VY36PWH3U,1/2/2018,1/1/2018,1,,,,,36,,
VY37PQQ6X,10/8/2018,10/1/2018,1,8/8/2015,8/1/2015,1,Voluntary Resignation,16,,
VY37XZR4O,,,,,,,,23,,
VY38HWG8C,4/4/2022,4/1/2022,1,,,,,30,"37,957",
VY39SFO3I,,,,,,,,32,,
VY41RSN2H,6/15/2015,6/1/2015,1,,,,,44,,
VY42BLK7L,1/11/2016,1/1/2016,1,3/25/2023,3/1/2023,1,Retirement,22,,"38,049"
VY42RAV8T,8/24/2015,8/1/2015,1,,,,,44,,
VY42RLP0D,,,,12/18/2021,12/1/2021,1,Retirement,43,,"37,065"
VY43CFT9A,1/4/2021,1/1/2021,1,,,,,44,"38,541",
VY44NWZ8G,3/18/2015,3/1/2015,1,,,,,42,,
VY45FIX4E,2/13/2023,2/1/2023,1,,,,,49,"38,476",
VY46IGQ8P,,,,,,,,26,,
VY46KKJ4V,,,,,,,,36,,
VY46MIZ6K,,,,,,,,42,,
VY48VEP0X,2/20/2017,2/1/2017,1,,,,,22,,
VY49QSN4H,8/19/2019,8/1/2019,1,,,,,44,"41,025",
VY50KGB9N,11/8/2016,11/1/2016,1,1/28/2023,1/1/2023,1,Voluntary Resignation,50,,"38,450"
VY51IRU0U,,,,,,,,37,,
VY51LZG0P,,,,,,,,48,,
VY53YEN6B,7/10/2017,7/1/2017,1,,,,,18,,
VY55CNZ1J,1/13/2014,1/1/2014,1,8/5/2021,8/1/2021,1,Voluntary Resignation,60,,"37,967"
VY55JTB9C,,,,,,,,49,,
VY56LUM1S,12/9/2019,12/1/2019,1,,,,,55,"41,909",
VY57AXV6J,10/5/2015,10/1/2015,1,,,,,31,,
VY58XSR2O,1/23/2017,1/1/2017,1,,,,,24,,
VY58XXI9F,1/6/2020,1/1/2020,1,,,,,42,"42,612",
VY58YZV1S,,,,,,,,45,,
VY58ZDZ3T,,,,,,,,55,,
VY59GUB7U,,,,,,,,41,,
VY60HZW6R,4/3/2017,4/1/2017,1,,,,,21,,
VY60TXT6D,12/6/2021,12/1/2021,1,1/6/2016,1/1/2016,1,Voluntary Resignation,43,"37,065",
VY60ZTT5G,3/15/2021,3/1/2021,1,10/1/2016,10/1/2016,1,Voluntary Resignation,36,"37,214",
VY62RTE0U,,,,7/6/2019,7/1/2019,1,Voluntary Resignation,42,,"41,735"
VY63FJF3S,,,,10/25/2017,10/1/2017,1,Will not be replaced,52,,
VY64OWH0C,,,,,,,,26,,
VY65JIW5E,,,,,,,,33,,
VY68FFU0G,3/30/2020,3/1/2020,1,,,,,22,"42,057",
VY69DLA9B,9/8/2014,9/1/2014,1,8/1/2018,8/1/2018,1,Voluntary Resignation,59,,
VY71HGK3M,7/13/2016,7/1/2016,1,,,,,23,,
VY71LNJ7O,3/20/2023,3/1/2023,1,2/27/2021,2/1/2021,1,Voluntary Resignation,17,"38,049","37,235"
VY71VYL7J,8/1/2022,8/1/2022,1,2/8/2016,2/1/2016,1,Voluntary Resignation,28,"38,419",
VY72HTA5Q,,,,,,,,56,,
VY73KAD3M,12/14/2020,12/1/2020,1,1/8/2022,1/1/2022,1,Voluntary Resignation,16,"38,585","37,774"
VY73RVD0R,7/25/2022,7/1/2022,1,,,,,52,"38,513",
VY74GCV6W,,,,,,,,48,,
VY74GVY3J,,,,3/26/2022,3/1/2022,1,Voluntary Resignation,37,,"38,079"
VY74OPF2P,4/27/2015,4/1/2015,1,3/27/2020,3/1/2020,1,Voluntary Resignation,52,,"42,057"
VY74TWM5T,,,,,,,,45,,
VY76IHY9S,,,,11/2/2019,11/1/2019,1,Voluntary Resignation,53,,"42,259"
VY79BEV5L,2/22/2016,2/1/2016,1,10/17/2015,10/1/2015,1,Voluntary Resignation,55,,
VY79GEZ6I,3/30/2022,3/1/2022,1,,,,,38,"38,079",
VY79PMX4Z,,,,,,,,14,,
VY81QCU7F,,,,,,,,27,,
VY82EKG9B,7/3/2017,7/1/2017,1,1/18/2020,1/1/2020,1,Voluntary Resignation,31,,"42,612"
VY83XMN7X,1/8/2018,1/1/2018,1,,,,,32,,
VY85UWM9C,,,,,,,,14,,
VY86JNY5E,10/26/2015,10/1/2015,1,12/31/2022,12/1/2022,1,Retirement,45,,"38,280"
VY87ZYC5B,5/8/2023,5/1/2023,1,9/27/2014,9/1/2014,1,Voluntary Resignation,37,"36,881",
VY88TTY5H,12/7/2020,12/1/2020,1,,,,,51,"38,585",
VY89HJL1S,4/18/2016,4/1/2016,1,,,,,38,,
VY90LFM5F,4/8/2019,4/1/2019,1,,,,,39,"41,125",
VY91TVC3Q,3/20/2017,3/1/2017,1,,,,,38,,
VY94IXB4I,9/30/2016,9/1/2016,1,,,,,16,,
VY99ESN9Q,,,,,,,,25,,
VY99XCN1J,,,,,,,,21,,
VZ11FBT9H,2/16/2016,2/1/2016,1,5/13/2023,5/1/2023,1,Voluntary Resignation,18,,"36,881"
VZ14AZH3Z,3/30/2020,3/1/2020,1,,,,,55,"42,057",
VZ14BBI3V,1/4/2016,1/1/2016,1,,,,,58,,
VZ14BZE4Q,11/4/2019,11/1/2019,1,,,,,35,"42,259",
VZ14RKL2P,3/1/2021,3/1/2021,1,12/31/2022,12/1/2022,1,Retirement,55,"37,214","38,280"
VZ16IUV2E,,,,11/15/2017,11/1/2017,1,Voluntary Resignation,55,,
VZ16QBT5G,7/23/2019,7/1/2019,1,,,,,16,"41,735",
VZ16ZOI0V,,,,,,,,52,,
VZ17YES0B,6/2/2014,6/1/2014,1,10/1/2022,10/1/2022,1,Voluntary Resignation,23,,"38,875"
VZ18FGG9D,,,,,,,,24,,
VZ19DFH6S,5/1/2019,5/1/2019,1,,,,,17,"40,816",
VZ21KVQ4C,10/10/2022,10/1/2022,1,,,,,24,"38,875",
VZ22MYB3B,6/4/2018,6/1/2018,1,,,,,43,,
VZ23SSA4O,12/7/2020,12/1/2020,1,,,,,16,"38,585",
VZ23TDL1U,,,,6/13/2020,6/1/2020,1,Voluntary Resignation,18,,"40,719"
VZ24NJJ0V,2/22/2022,2/1/2022,1,10/24/2018,10/1/2018,1,Will not be replaced,49,"37,885",
VZ24PII0Q,9/1/2016,9/1/2016,1,,,,,26,,
VZ26GUE3S,,,,,,,,31,,
VZ27ELQ7P,7/12/2021,7/1/2021,1,10/15/2016,10/1/2016,1,Voluntary Resignation,19,"38,125",
VZ27PUM5I,1/13/2020,1/1/2020,1,,,,,28,"42,612",
VZ30AWD0K,,,,12/1/2017,12/1/2017,1,Voluntary Resignation,41,,
VZ32EQI9V,2/10/2014,2/1/2014,1,,,,,41,,
VZ32YJW5I,,,,12/7/2020,12/1/2020,1,Will not be replaced,57,,"38,585"
VZ35MFD4J,,,,,,,,48,,
VZ35SFS2N,7/8/2019,7/1/2019,1,,,,,52,"41,735",
VZ37NHT3C,10/2/2017,10/1/2017,1,12/23/2021,12/1/2021,1,Voluntary Resignation,49,,"37,065"
VZ38AAU8F,1/13/2014,1/1/2014,1,12/29/2016,12/1/2016,1,Voluntary Resignation,43,,
VZ38HAZ5D,,,,12/31/2022,12/1/2022,1,Retirement,40,,"38,280"
VZ38HSY2H,,,,,,,,18,,
VZ38ZSX4X,,,,,,,,32,,
VZ39LUT1H,10/19/2015,10/1/2015,1,2/5/2020,2/1/2020,1,Voluntary Resignation,23,,"41,946"
VZ39ZPJ3U,,,,,,,,53,,
VZ40XUE1G,3/6/2017,3/1/2017,1,,,,,26,,
VZ41GIY6L,2/1/2021,2/1/2021,1,11/5/2022,11/1/2022,1,Voluntary Resignation,15,"37,235","38,973"
VZ41LXI6N,,,,,,,,51,,
VZ42NWD3Z,,,,,,,,37,,
VZ44FAT5C,,,,1/13/2018,1/1/2018,1,Voluntary Resignation,37,,
VZ46YWX6U,,,,,,,,21,,
VZ48HLS5E,,,,,,,,54,,
VZ49EWQ3K,,,,,,,,20,,
VZ49TZS3W,,,,,,,,53,,
VZ50BOP0M,11/14/2016,11/1/2016,1,,,,,19,,
VZ50YAM0E,10/11/2021,10/1/2021,1,,,,,49,"38,555",
VZ52BHD3V,8/16/2021,8/1/2021,1,,,,,21,"37,967",
VZ52WFS3Y,,,,11/1/2016,11/1/2016,1,Will not be replaced,30,,
VZ52YNE4L,,,,11/13/2015,11/1/2015,1,Voluntary Resignation,23,,
VZ53JPT1T,,,,,,,,54,,
VZ54KBU3G,3/16/2020,3/1/2020,1,,,,,46,"42,057",
VZ56HWW7Z,,,,5/27/2017,5/1/2017,1,Voluntary Resignation,60,,
VZ56YQA1I,,,,,,,,50,,
VZ57IYG0L,4/2/2016,4/1/2016,1,4/21/2018,4/1/2018,1,Voluntary Resignation,14,,
VZ57USE2K,7/9/2018,7/1/2018,1,,,,,20,,
VZ58TUU3I,,,,7/19/2018,7/1/2018,1,Voluntary Resignation,34,,
VZ60NZU4R,4/13/2015,4/1/2015,1,,,,,48,,
VZ61KIL8I,10/19/2015,10/1/2015,1,5/21/2022,5/1/2022,1,Voluntary Resignation,36,,"37,678"
VZ61WVB2L,,,,,,,,15,,
VZ63REJ5R,,,,11/6/2021,11/1/2021,1,Voluntary Resignation,27,,"37,866"
VZ64MYO0C,8/16/2021,8/1/2021,1,1/5/2019,1/1/2019,1,Voluntary Resignation,47,"37,967","40,637"
VZ64NLQ9L,,,,,,,,33,,
VZ64XSH8N,5/2/2019,5/1/2019,1,,,,,49,"40,816",
VZ66DOX3I,6/29/2015,6/1/2015,1,7/30/2015,7/1/2015,1,Will not be replaced,52,,
VZ67RVV7W,5/2/2016,5/1/2016,1,,,,,37,,
VZ68DTK8H,1/1/2018,1/1/2018,1,,,,,18,,
VZ68JCO5E,,,,12/31/2022,12/1/2022,1,Retirement,21,,"38,280"
VZ69HZO2E,6/8/2015,6/1/2015,1,,,,,22,,
