POS_ID,TIME TO FILL
Zc67SGl4T,43
Bh51LIu7J,60
Ie40DQo1P,40
Oc72OOv1Y,30
Xd46WNo1Q,43
To96YXp5V,30
Za13QJx0U,47
Zm19YPh0A,46
Ld14RRc4Q,38
At84RYf5Y,19
Xn14AQs8H,41
Wl41FKz4M,57
Gr16VOf9D,54
Nq26EQd9F,37
Xc39AJl0I,19
Rz36TDh3W,26
Bu55INi1A,40
Vn67GWa0L,44
Cy97BGd2C,22
Dg97TCs3Z,43
Ju73BPr1H,27
Mn65HIv6K,22
Mp10ZGr4W,58
Mt38ULi1F,18
Xx22UNc0X,16
Us30BRe5U,54
Pe48CKh4Y,54
Fg35DXl0G,30
Xd84WNa4P,23
Wf87CGa2E,35
Fy86FJo7X,28
Pq99VQy9W,24
Ua78ROf0O,51
Bt15JDd5Q,19
Zl33OIv4O,28
Ot36NQi0Y,40
Sl26UVs6F,59
Sp94VPj9Z,45
Vj47GIe0R,47
Wf68QBg1G,58
Zf67TCi6F,22
Mz53AUg3D,22
Ke83YXu7S,23
Ck65GFb8Z,15
Db32RXj5M,18
Uh44HUl7M,17
Zi40SXa5M,40
Ft41LDa1K,59
Gl52QQr9R,35
Zm55YOy4G,31
Ac18CDf9R,40
Fc59BCs8B,43
Pb74NPm3C,17
Lv45MNu4L,58
Pn36UPi6L,55
Cq96GPr9P,53
Tq50OSv4O,25
Mw77FJs9N,15
Wo77OKq6F,49
Qq15VJp4W,26
Xf72CSi4D,41
Bz47AYt2J,57
Gb23EDw6Z,21
Am61MKm3R,27
Dv62JXf9Y,37
Kk42ZCa8U,55
Im50QIg8V,48
Mw75FLj9J,37
Qc48NSk8Y,43
Jz25YNk1N,19
Gt80ITy3K,20
Tl78NVw5I,44
Gm16ZOi9R,53
Nl39NAs7C,48
Eo39OQb7U,60
Du79BUx2J,48
Vb79OOt2A,20
Xo69FHu5C,27
Dp87NLt1J,44
Co26RRj1I,17
Wj63JTl7U,49
Qd33EAa1Y,46
Lf97TBw1G,15
Uu13DBq8E,23
Wt54DYm7B,15
Pc86JDr3A,45
Me70BDp7U,36
Ff29PCw6U,58
Ke93YRu9G,45
Gg18QZf0E,26
La96SOb6K,18
Xl53GHv7S,23
Zq56MQs1R,29
Sv73SQb7Y,34
Iv41XWi3A,17
Mg84MCf9P,34
Qp16OJt4K,24
Eb38XCq4M,23
Yu71EMs8W,54
Tp30RZz2T,14
Ds34TRq0M,38
Vc61XVm8F,59
Wm46WBo3J,42
Ad17IEi0U,58
Pb19UOx8T,25
Hs19LIr7G,33
Wt55DQp0P,42
Nf78QNm6Z,56
Rf63YNi8C,56
Ms82SZi0S,53
Qo21YSg9Z,52
Eg62SPo3B,60
Xt20IEm9M,50
Pc13ZKm1R,39
Lw55ZSh1N,26
Ja52NTp1Z,16
Az41RRu6C,36
Yh76ONk0M,23
Dq36CRu6M,37
Wc98MCr7L,14
Aj57NWx4I,22
Nq14ZFx1P,27
Ns16PAo5Z,32
Ws70EWv4T,25
Ih73AHx9N,42
Me97EDj6D,36
Ox58XCj4Y,53
Ne88AYc6Z,30
Os97TEg8D,54
Bb45PFz1S,26
Pp61DDq5Z,57
Cf70NEl2D,57
Va99AGu4I,54
Oo77GQg6S,29
Yb29FZf8Q,24
Kp34MEw4G,53
Cq94YDc0T,26
Nb84MSb6U,57
Yu26PLa0T,41
Cq17KYd5T,53
Fo76ITj4J,15
Pf16YEn0D,41
Xz56FBk0E,43
Wb41XCu7N,37
Jj67YZw9L,17
Rl24KGh2B,28
Va19CVu0Y,29
Kq62EYv2Z,47
Vr97ZRz0B,46
Hx56ONr7U,51
Gx80VLj4B,30
At17WAs6I,15
Ut60JYq7E,50
Xi82QVu5R,23
Xz47MDg6V,24
Cu29QGa0D,56
We29DPt9G,43
Vt59ARt3N,50
Bq86XNz7X,28
Pm89RAz1P,19
Yd35XNg7U,28
Dd77OZb6T,14
Dg76AVw8X,21
Ly17DNe6B,42
Sx33JMk7P,38
Bk81FSt8B,37
Vl31DSa2N,47
Sv10JFx6B,36
Da97JUr7Z,26
Wc25BEo5J,34
Gu11YAx1T,37
Og20XIo9H,41
Ic45OHe5S,24
Ls83GFb5C,34
Il65CSw8X,34
Np27KDf7X,60
Hj45BEt9P,48
Bb95ZFz9O,26
Ar89ALo0D,44
Zp50CFk2J,22
Hq74MMj7O,18
Fj38CNa1A,39
Vg22QEd1S,33
Jy53XIr2K,19
Vi81HFo1J,60
Nu17VLl6Q,33
Fd55SPu0P,23
Gm92ZIp1O,35
Sz41TVc8H,15
Yk30DTp7S,33
Kj32EQx0Z,47
Ht88UEz4Y,25
Qo23KAy4D,57
Vr45FFy4R,45
Mg23SId5T,22
Bk30YEu9F,27
Yn48SEl3L,37
Mk18KXd5G,25
Sh24FLj0Z,44
Ui24UAz6J,21
Mu69YHp8G,55
Wd81ZGy9Y,47
Vc82CCm6R,58
Mc77LPk3B,16
Ls49QUn5N,14
Iv74SPn2I,50
Yg11AMe3B,36
Ia50RFi5G,25
Un26FPi8U,34
Rx32MJw8S,32
Tm61ITq3X,40
Ur85EWp4Z,45
Wc47HBz4I,26
It50SFb0E,51
Eo79ACb8B,46
Hu91YLk4C,14
Oi35OQj1L,18
Dl29RUv8V,47
Fw31IVq3O,56
Lh82ASb2H,46
Ig28ZSo3W,33
Pn87SKc9H,14
Ji54UGs3G,59
Ll42XDq7M,55
Zh67MXt9O,31
Lm76HHz7R,16
Jw88KSg0W,42
My21ERe6V,58
Pl24KZf8G,17
Lf24GCt2B,48
Du70OXl3N,22
Ow74EHk8L,20
Zg29AIn1V,22
Ac61KMl7H,14
Ci50GTm7P,59
El64ZDd0T,16
Ei71NSq5V,44
Ua62TEz3M,30
Gn79BDx1E,19
Lh64UVc9Y,32
Yd49QDc9I,35
La12HUl7W,26
Hg59YQj0Q,22
Pr66EJc2Y,54
Fm48KAi3Q,46
Si79ABk4S,27
Ks59ABr2G,15
Ep78PEo3W,46
Cq56OLj2P,58
Fq85OCa9S,31
Ec88JQu5B,30
Qn75ILo7M,47
Cw45XLe6S,60
Fs44YUq9U,30
Tr12BSc5U,45
Yv15YTu4Q,54
Ho16NZq3J,20
Af26WLn0O,23
Gg42OVy8N,23
Ld75MRx2A,21
Xr50UBa7G,39
Al38SFp4A,17
Aa55NGg0O,53
Wd99HYo9N,17
Sa41YVf8R,54
Xt19BLh6B,23
Kq34DRc5R,53
Tq88TJj5X,15
Rd70VVj5I,41
Gg79GNt7X,45
Vh87XTr7P,34
Uu28KNy2O,51
Vo67MZc3J,46
Ul39ICg9L,52
Mh64MLi0C,59
Ig72CGj4N,20
Ci56OFe3B,50
Ui12IHo9B,60
Xp49QNe7I,25
Sv79BRj4P,59
Uc11BLj7I,45
Ly73FBg4T,19
Cn18PXf4T,50
Oe99HRk7W,33
Yz92VKc0P,40
Et33CSo5R,32
Qm68FIk7M,21
Cm48LDr9W,23
Bx92HGv1P,22
Td45YUr6T,19
Ul37IEg8V,47
Pu55JOq5I,49
Cf33ILc2J,43
Fk74WJl3G,22
Jf66YQb7X,22
Fa96GXg6X,21
Tr70GSh6F,15
Eo72INe1X,50
Tl38EAq1I,59
Pe59WGi6J,55
Fs24UTi5G,38
Ph77KRb8N,53
Xf18YRt1Q,46
Ie67BZq4Y,57
Ra19IAd9U,53
Bb65SGi8I,29
Gc48YXk8Z,37
Xr43FFa0Z,17
Bv55NYk4P,38
Zz35KQa9J,35
Rz16UHs4E,54
Jd67UDb5G,25
Bf33AOh8Y,36
Qi15KPa7F,22
Os30QJd7O,44
Ya38JBs9J,27
Ni71VJz7N,60
Cp91TVe2B,59
Tn15YMg3F,23
Eg66BCg9I,35
Ry77ULa5A,16
Wn67KPj5T,24
Ob87YXj7V,37
Kr27FQf4U,54
Wy14IBg0B,58
Sa30ILw4O,15
Re67TFg3M,20
Ji25LXi6S,22
Ms28CTb0D,14
Bk39OTx4H,55
Aw29EHh3A,15
Pz94RHs6S,41
Uv21JOo1N,44
Uh54YBt9P,32
Bk13ZAh5K,19
Bn57XKt7Y,42
Qg16LIw0W,21
Ii16LHj0K,22
Ry69WOu0E,59
Ea41DCs0D,46
Zq77ANt9K,29
Dm18LCp1P,42
Tq19FKf5N,46
Hl27QEp6I,44
Ct91IKt2Q,32
Im20PJp7Y,45
Hb93EOi0P,24
Zs81ZRg3A,31
Bu46CAc4U,16
Iy45HYw4T,51
Oe10SYy4I,25
Fa18YDo9Z,16
Gk94BGe1K,52
Pz46MOv6C,54
Zx56JVo4G,28
Aw48FCn9I,60
Nz86PSj4T,37
Jp76YGy6Q,14
Nt95JTl8X,58
Pz62PPs9U,36
Oh75OTm9K,17
Fo70GPw2C,16
Sk85JMm9Z,38
Qw41JKz2N,28
Ox88HOn2S,36
Bf38QFq4C,43
Fs22QOo8B,51
Bj75RCm3O,58
Ee23TIq6M,58
Bj85JSj8K,46
Yx26VSv1V,28
Ak63AFt4G,42
Mf80WDs5O,23
Zc79OMx3M,59
Ai95XEu1Y,59
Qo47JYv0U,50
Zc74XJh3U,30
Nz96JKr3E,27
Pb45IKg3W,35
Hc47EFe7T,55
Mr47LNe6O,53
Ny64IBh5M,40
Wx50QGk1O,41
Xi59BUg9V,33
Oo38XHb7I,51
Ks39CBc4V,43
Ig27ZOy3P,29
We86OWd2I,42
Ao85UIb3V,58
Fj92HGk7E,37
Cy32YIx2O,54
Go92YFy8Q,19
Oa16DTc8Z,47
So12OXr5R,43
Nz85ERo6S,21
Nx54WZq6T,17
Mo14ZSl4Z,49
Hn17DEv6X,38
Po73KEp4I,22
Ca84KFj9J,44
Aw45ZEr1D,32
Pl41VVp5I,29
Cj33NZp4S,16
Fy98IHb3A,44
Yx59DGw8Z,35
At12PEe1N,25
Kn49TBt0M,19
De70GVy6M,34
Zj47GXm4T,36
Cb38GUu0B,24
Az86QBj6X,31
La85IPz3R,40
Kb25PDz4R,52
Lm92ZIs5N,42
Qs55OTl0M,37
So17WPp8Q,56
Sr81EZk7Z,28
Sb12MCy0A,47
Dx17ZQu2M,19
Ve64YHt8P,25
Sd81WAe7K,48
At81DEv8A,20
Hn82BZu7H,27
Fo91LDf0S,41
Vo56BQv9H,40
Qg97EDw2F,31
Pp12HMg7H,59
Nu91IPu7L,28
Fj72XHg5C,40
Ez84BZo9Z,60
Yd79PFm8Z,60
Ax40OFe4K,44
Tj72MPm2N,58
Yk89DCi4D,60
Pq87XKv1Z,29
Ri18LQe9I,31
Md24APs8A,55
Ij18QTj7V,35
Qp62YYp0L,26
Tz92FDa2K,57
Tr85QUj2L,59
Xf79IJi5W,53
Gn52KMu5C,36
Tv45MEm2W,21
Bz26VJl9N,38
Ym89SGr3A,60
Ib80TKq4F,50
Ky35HGa2U,18
Nx23NVd4D,32
Dv35XRq3L,15
Ta80VLk1B,16
Rx75KTa1U,34
Ey60JMg7U,54
Uh40NOu1A,35
Fh53YHg2E,57
Kn47YBz9S,34
Cl92JZl1Q,23
Kc53TAb9W,21
Nq36UVi9V,37
Zb83DEg8M,39
Rw69SWk1H,16
Qf76KWb3Q,44
Qg26TNy8H,50
Kn19GZi6I,37
Ae44QVk6M,21
Tf81CLp8I,56
Ak88HHt1R,28
Me22GTx0Q,31
Xa88LGk7X,27
Eo74LTe1F,35
Vm76EAe0J,34
Xh36HYw5K,54
Ia57QBu3L,40
Re92YWy8N,25
Zq48QCn2V,20
Jh96ITp3E,32
Ye14DGv5V,51
Qu13BFl9L,29
Ie78NAu6B,33
Xc74KUz7T,25
Xx51EJj5C,31
Zq84ZZm8P,55
Wg77AJh4M,47
Pp15UTc0L,21
Zc93MHk2E,25
Ah60UAw3F,26
Cz54MVm9P,25
Zp69NYn1M,45
Hu94LAj1E,27
Bd62PRs6Y,33
Se40HHb8A,52
Xw18AZp7M,33
Rz63RGw0H,20
Kq63ZUb7P,21
Ds51DEa4G,24
Kl72JUj8R,37
Cn69PSm0R,56
Se73XXr0G,21
Ym27TTx8Z,54
Tr33JPc2X,45
Ah52NTd5N,34
Tf16TRa3P,42
Ik40PUt2W,59
Pl98HRn2J,32
Xh64XFt0C,34
Md52IPo5E,20
Vd43LSl6A,49
Jp65RVm5T,44
Wp91YSm4V,31
Ka82LAs6I,33
Bq60LBd1G,27
Rl63ADn4M,47
Rw79RLe8Q,24
Te39JMo3A,59
Xo62KQh0C,29
Wu39LWt2A,18
Tq81MPv7S,47
Bv54QEi1R,33
Hb68FDr5A,33
Jo74KUm3I,14
Wa82PMt4I,15
Dp43CYb2L,22
Dc87MAp7J,49
Wo50WKb1G,47
Dv73RAq9K,37
So59SIj0C,52
Uh18FXl0J,36
Fo23BDh7N,23
Zr66LLy0H,53
Vq35QYx5R,52
Qj10ECn9A,54
Vb55XOo0B,39
Ow44WGd9L,54
Xz13JTh8X,34
Pj81WIx0U,28
Sx32YWd9Y,19
Pj45MIr3D,16
Ie96JKp1S,25
Gn46HSg7H,38
Se15FJn7N,28
Du67BGx8V,39
Gr92FPu5H,44
Ba71UZf4G,29
Il92KRf6U,50
Cm25DEv9O,59
Li86ZSz6R,27
Kn19MRf4X,31
Of51SIn2D,50
Ft72FXn1J,46
Fv93MCb4T,16
Zy92JWq1C,53
Xb29DAv1M,21
Su74QMw1K,51
Dz62RGq0Q,31
Jl43SIt0V,38
Di37TXr2A,40
Vb92OFa3G,41
Sz13BXq1D,55
Gs11FDl6U,21
Rw30YZg3I,46
Oe89MUy9J,24
Yt98ZUu2I,46
Po42RAz2O,27
Sd53UOc7A,51
Va34WOh2H,35
Ss30PXb9S,52
Dg47CSd4N,35
Qd62AKr5C,56
Wa97AMt1Y,59
Fn64FPa9M,16
Pg73CRl3T,59
Kx21LSe2Y,37
Ep32MYx3O,27
Ud91ELv6J,40
Pr88XOm1E,36
Vf39IFs5F,59
Oo72MPf3V,42
Gt52RQv3Y,36
Iy21QJo3Z,57
Fm85GGr5E,34
Sl75NWs2Z,50
Gx18AJx3H,18
Te10TKn3W,20
Vt39PEe0K,57
Tf73HUx4E,24
Af36DKe6R,55
Gi37ROl8N,25
Kz84VZq6Z,53
Sd78XGq8O,31
Qb93QOh6R,31
Bs29MIj6E,40
Eq24VSr8T,27
Ei44ZWy1N,33
Lg73YRi4X,23
Rg41ZGo8W,42
Xv74WQd4P,22
Pj18IEw9T,55
Wm80WOy8O,39
Bh16TOq3N,54
Ke62KBe3F,59
Ow82UDf7O,34
Ej43XDb7O,39
Sh82FYm5T,27
Dw41PFh2Z,28
Wz75BGa5L,29
Wo74JRb7X,20
An60DWi8S,51
Ni58WTr2Q,22
Nq26WLa6W,48
Xx97UCr7B,23
Vv85WGa5G,30
Uj23DXa1G,18
Cs24COz4K,57
Gk54BRg5K,21
Cf73ZNw0O,40
Ak11LQm9O,40
Hz88IXu7G,33
Yu38PSa7C,24
Hn65PDi2S,58
Wm65ZWk5X,39
Sa70UIc2P,32
Yx43TAm3H,34
Ee82CDn5U,35
Ju79ILy4W,31
Jk20MFc0K,46
Kn48KUf2K,23
Sn78HVi0U,20
Jy10OBw1X,58
Ow76OKy2P,57
Zc45XJh6H,50
Nt48IWw3Y,50
Sq42ORn8Q,60
Nt71DSn6J,31
Kt31TJo5F,43
Fh97KHg4O,20
Yi38DWq1X,50
Wz91EQg2A,37
Hw62DJl8E,18
Ny81BTl6D,31
Sa11GCy8D,27
So88VTn2R,20
Jd58YUe3K,25
Ny15THf1R,27
Zk14YWh0P,43
Qo80OFp4U,59
Rr61HUb9X,59
Fi21ULa9H,47
Rh14AWp2C,29
Qd80AWn5N,59
Bm81JEt3H,26
Fj32UIh1W,57
Wi34NBc7X,45
Vm69YHy0U,51
Vr14WWs2G,34
Wu55ADh7N,41
Si52GEx6H,42
Ch96UHk9A,45
Fa52BMe8O,38
Tc63LBa9N,38
Lf27UMr3F,58
Cg76AGt5C,51
Rl57JIw8F,16
Zx52RFo1T,23
Nj60WQo5D,24
Ws73NMn5V,21
Ev84UKg9J,34
Ai46EXa0I,44
Ja10EJs7Y,28
Ow58TOt7R,14
Kc12BTm1Z,24
Xg91YPj7E,18
Mq54XWd4T,20
Wl74MAk1D,20
Gu94GRz8Y,31
Nh76JIm8I,58
Ye61EBp5W,29
Fz39HVm7U,38
Lp69AHw4Z,51
Rk80IBj7U,54
Fh10DYl7W,43
Dx49FGn7F,39
Wv58EWj3K,35
Np24SKt3A,58
Fk50TPh6F,18
Pc86KTb0O,31
Xu41OCl3S,46
We58DTl2H,60
Gq78IGx7M,23
Iw51RLc0U,53
Va32DBl0S,42
Ov24KTx6L,21
Hn42EUg7M,19
Ls42BMp9U,21
Fx75HQf8S,59
Sp39NPb9W,22
Nr95RFt8A,60
Aa17VKy8L,16
Oq95DBq0Y,36
Es44EVx3N,17
Kg65APj5H,34
Fl81QZg9I,29
Ug15LJe5A,57
Gc65EDl0H,32
So43HXr8T,30
Jq98CCx0Z,21
Si87UOy8T,51
La45VJs8U,35
Yb83FOy8Z,35
Wo99MKx5F,24
Kl30SCo2L,16
Ot20KJg5Y,48
Gm46ZRh0A,51
Ad98HSj3G,38
Id14PAw5C,58
Ek36MPl9Q,33
Ks58KBm6K,31
Qx26YTj0I,31
Dn38AAk3X,57
Vc37ESa3K,19
Oy84UGz8C,30
Nm88SBk1W,42
Ux72FSg0I,47
Vi38ZZi9W,31
Vf99PVs5O,27
Vz17YEs0B,23
Hd48LWv5E,34
Og76JEm3P,55
Un50FZy7Q,34
Zn22OCh0N,16
Zp49KOq2B,51
Ow33TDv5P,26
Yb87VOy9P,46
Bo67EPa3R,39
Zk87XOh7K,14
Oo78FTx0P,43
Df77DCd9Q,27
Rt84PWy2D,49
Gl36ZHk4V,47
Dt23ORd7U,31
Uh97AZz5M,18
Wi33ZCq2L,30
Rr65YXn0F,26
Kv91ZPm7X,26
Un96UAw4X,20
Vf84UDp1Z,60
Yz27THi4C,53
Ad30LHu8G,37
Fr50KGu0D,29
Un74FRa1C,59
Rt74RFp4C,30
Cs60GYx0S,58
Pr40TRk2N,59
Cy66LEc9R,56
An84AQa2E,34
Km74AZp6G,52
Ib81QUt0F,35
Tn79VHw1Q,34
Qe71DEb1G,22
Hb83AQf5X,44
Hb28QYm9E,14
Wq95CGa0H,18
Vx63LMp1J,42
Ox31JMy6T,45
Fc91EAe9N,22
Aa97CGe5N,47
Ou54FVv1X,53
Lh56FCz3Y,51
Mb11VFf7O,50
Tw34XQb3V,36
Tf52DEz0I,57
Ci92EPx0B,45
Ra19XZz2D,24
Nt53XCx8J,20
Vb13UIm5M,34
Ca83SBa7D,18
Sv80MWn7T,40
Di19HVf0R,14
Ai64LOp2B,54
Vs18HUg3R,37
Zi10DHi3Z,43
Se90RFw4S,60
Oy30RJy4U,38
Mv21HPv9X,42
Ij97OWv5O,24
Xp79RPr4C,16
Vw91BWj1I,14
Qq69PZl5Z,31
Yf20WYp4B,21
Dm97GEo7D,20
Bi89HNh5W,18
Yz68RGt1U,58
Ti23USx7C,50
Oz48QSm8U,58
Do63MDq9F,41
Nf17JKp7B,20
Df47AYd4C,51
Fx37NOd3F,18
Ss25PXt5B,42
Ll12ISz6H,56
Sd25RHx9M,31
Ob45XZy7J,53
Ba44OZw3U,57
Ro98VJg6C,14
Gf65CJk3I,27
Km45HAd7Q,55
Uv19PKi2U,14
Tu84DGp2T,55
Zy15RWn6Z,32
Nn57WZw8R,34
Dh95FMf6B,60
Ep79MEq7B,33
Xr38NHi3M,31
Et55TFf3P,16
Em44OHe8F,33
Sq99EIi1Z,58
Eu78PBn4O,56
Lp89ZRe8Q,35
Dn26GMg3Q,26
Se67PPl8C,34
Ex85OPx2S,47
To10WGw9D,38
Dg75HZs7I,52
El54SDs7F,41
Rp99GDr9T,24
Zl20IRq3R,31
Dp59DQc1V,60
Rx52IJk7K,39
Gp27ETt3C,32
Jx33RNi2U,53
Aq92GYh9K,33
Sc93LQl5W,18
Tk75QTg3H,59
Ae53JXn2I,58
Fe30KHv3M,30
Pj53SXb4Y,51
Kl79AAh5U,17
Xp16LCa7A,15
Mv39VMd1U,51
Rj93ADx3R,29
Au51OTt4J,16
Wg69QMa5Y,16
Lh25LDu6P,54
Sj16DTi5T,21
Ni35JWx7G,15
Wz84RYy4U,57
Xs52IOs9Z,58
Cg93URc6R,59
Qb62CRl9F,19
Fw26XUo7N,40
Ju15HHp3S,46
Rx41FNp9J,47
Ni73WTu0W,30
Dl12EWz2W,51
Hp30NLt2W,34
Ra22QEu1D,30
Jf97SLk7C,38
Gk50HJm2G,36
Kn36LVi3G,45
Aa70PYg6I,58
Ya93XCd6E,29
Ff84TEn4Z,21
Ah61QNe7T,60
Uu60XLv2P,54
Vt10STn3M,14
Rx50BYl8Y,26
Uf81PFd4Y,30
Nv74BWo8P,21
Xg77PHt5A,22
Fp28BBh2M,54
Jv99CBz5J,32
Kj26GZw8F,37
Gz72JHo2P,16
Ri37HXq5G,41
Ui54GFs8M,48
Ef11NYn9S,21
Zh95VYy8P,33
Tf41NJy1Z,58
Uh65GCk6W,32
Cp14CKn2X,39
Cf27MOi6G,18
Sf68RPr9W,35
Im95YOn3N,50
Fn11HNe4X,17
Gx97DBa1T,43
Rv20NSv5S,46
Yh43CMu5G,44
Ve87RGc3D,42
Lu19TQh7C,25
Lp55GUj2G,55
Ep17UNf5E,16
Nz72RYq7K,53
Xz49YEv6I,49
Fq21RKg4G,25
Ji32QMc0K,57
Jf46HWp3Y,27
Bq50ASs6O,52
Iq48BEj9C,58
Wa13CLj2R,42
Fc73GBj2N,26
Ms73ZGf4I,60
Jd49BCi6M,45
Km47RCn1Q,31
Uh55GHm3V,33
Cq64TAl2Q,17
Fk89YAf7R,28
Hb61KIp7S,60
Ow73UZv0X,56
Wo41YQy9N,31
Hz90DTk6D,50
Hj93NFg9I,34
Tg33WOd7E,41
Ll11LDi2Z,35
Kf37FQq6F,27
Fz61DUq9I,54
Pf49QRq9F,23
Fm48HBt7D,60
Ww98YEa9C,32
Hu58RXo4E,49
Gj21PPt2W,39
Fc88XOq0T,38
Hq74KYi5T,53
Sp82CZg1G,58
Vj59TUm3K,58
Wu27DCt5A,23
Tl71OYn0D,42
Lo96VVx5M,21
Fi31UKd3C,45
Qk93LGv4Q,27
Rv24PMp4N,58
Xv86TPg5M,39
Vi32FAx8Y,42
Ql41VYt0L,39
Le26HBi3P,14
Ng51JXj2V,52
Kx63EPb7H,59
Kx64CXh7K,50
Cu72MTv3Z,44
Yn44FJb1V,44
Rv52LLk6L,17
La63OWs7I,35
Wk53RBi5T,33
En20ZEr6T,48
Nk90BKq1C,50
Ex21EUa3G,30
Jo15GIm3W,53
Cp79SJo7G,49
Uk61GQo3T,15
Zt28CXi5I,52
El67XGt3F,19
Nz50VNe7Y,35
Bp40UUg8P,52
Vm60DYt6M,15
Bn65SPk4Q,34
Vy44NWz8G,42
Xh88AVb0X,34
Jb67OEc9H,37
Fw85BIp8H,58
Rj86VWt4Z,49
Yf10CMj4X,43
Lw81XVq8D,32
Ir66HIf9P,53
Fe44EBi0M,27
Pd22PBx2Z,26
Cb86STj7X,19
Aq17WIe6M,36
Us68MTp5W,43
Fw69SNp8C,52
Av38JBp8K,44
Bg70YTt9X,31
Xv77OQk1Q,16
Go42QNy0F,29
Xu79BCf9H,45
Xy34ZYc0H,16
Fd17VTp9Z,45
Px92DUt6O,34
Cx90VMl6W,15
Wu74BAf0W,49
Ul96TNe3H,15
Zr61REq7M,24
Kb49RNx9M,34
Fk91EAf2D,29
Td66NCj5U,58
Ip37OZi1R,29
Ce26ESg2E,33
Lq92UPk5B,51
Hz49HVw3O,60
Hm45QKb7L,17
Va51TXk1P,21
Fk70APd4G,30
Gd74RWy1U,16
Uo25EXp5M,58
Gr13AVo0N,33
Mt58FMd5Z,27
Ad63DYj9U,57
Zp98NEi0S,56
Fs75ZAk0G,34
Dg59RBk4E,49
Hm84ARp0O,36
Em95EVh0K,56
Nl20OZe0R,49
Oo51SOk3A,54
Fb29JGq6V,60
Ak39SEh8N,29
Xv32BMt1M,23
Aw70POa7F,24
Nc52LJx6R,58
Hg19POq7T,50
Xk47LHf9G,43
Vf31JKh7T,25
On25AGu3R,37
Vw12XJg7M,45
Ub60NLx6A,58
Ot62UVz9Z,19
Iv89LLg9V,55
Up23ROs5A,32
Mt26TGx0T,28
Js43KXb4J,29
Va23HJj3O,24
Hu95HMl0O,44
Vq55GXd0S,60
Ry87IXy8H,48
Rv67GUw6S,58
Tr21NNv8F,49
Bw74ELm2N,50
Fq77ZSt6R,43
Pz90VVk7I,36
El87PGv3N,24
Ja74SRq1X,14
Ng15WGr0F,22
Qf27PPy1Q,33
Sq73AVs6B,14
Lh92ZOi0G,49
Cz20RVl4N,42
Un43ASc9Y,28
Il58MJo0M,22
Fm95MYb4N,28
Ru36DDb7K,51
Qa86FCk3O,24
Jc55QOk6H,25
Cu84YBc9G,19
Eu21OTt5I,27
Tq48FBb1D,47
Xf75TLq4O,56
Ct44NDw9B,36
Na24HFl5R,54
Uy75XZf4J,17
Sq42WTn8I,51
Iq36OQi1E,29
Uv74IQy1J,20
Mp42DWy7G,49
Vt93UMh8U,45
Pj14QDc6Z,43
Sl90JIr1T,60
Tx85OZe0P,19
Te44OJh2K,55
Yw54AFs1N,22
Vg57OCx8B,29
Gm92DXf8Z,19
Yf10RVe3S,39
Ru98FRc3L,56
Su64ORi3H,20
Ze60QJt8A,44
Nh56YCv5F,45
Nv46RNq4F,42
Ij73DDc8P,19
Vl20UNm2M,20
Wh36AQv0Y,51
Pf98UMh4G,40
Nx34BUw8M,23
Ow94WKn3X,56
Nv30WCc4X,51
Xl56PWb4P,19
He37SDp0W,19
Nu70CJs7C,50
Fo83VZe5A,31
Rt82MFp9D,18
Nx79SBw2Q,17
Tl25JFz5Z,50
Kl77YYr8Q,57
Nx42HPb3S,18
Gq11DLy8H,49
Ak77CTt9L,30
Fm94HPa5A,53
Sr76QCu4Y,59
Mz90KNc9O,53
Ty44NPd1P,26
Uq57ZLl5B,32
Ce90JIx9R,34
Wl29ROb3F,31
Rf19XTx0S,42
Uf26HEg8O,39
Nq11GOb2D,43
Qx17SIn6Z,27
Ld26AOa1L,50
Xu71WDp0S,32
Vf78TSa8M,57
Ja53PMi6X,58
Kd73PKz1X,21
Ye98WGa6V,58
Kf89QXj0S,32
Sd50BTi8E,15
Cy47WLb4N,52
Kc55YSa2M,31
Qg17YZc1G,60
Eb65VJh1E,17
Gx15UFz2V,41
Xu16EVd6V,16
Bo96YWc1E,35
Ao94WUe9M,40
Yp31KMv7O,57
Wr47DTw1Q,27
Ue85DFn0R,44
Vo35ECr5W,48
Vb39EAd5N,27
Vm58GMx8O,41
Fr65DJj2Q,54
Yy74QDo7Q,57
Bw18VHs8Z,23
En52KUf2F,27
Ac78WVz9O,39
Yi46LRo8F,49
Au49INp8H,60
Tt19DDk5T,50
Cq10URc4I,55
Lc53OOe7O,18
Ip33QUg5A,15
Zh43UEd7M,45
Fo44THx5J,28
Aa91LQz5G,55
By58BRt4Z,52
He55IXb8K,16
Wn43VWq7A,41
Ju80DYq1O,41
Dg80GBg9B,29
Es77BSz8W,54
Ot65FVm8J,60
Wt92UIk8R,32
Jy27JIh2R,45
Wp42KUx0U,16
Nb22WJy5P,26
Cb75EPr2N,52
Th15JYk0B,30
Au10ZXj4V,16
Eq20ITz8H,14
Az62NNh0G,20
Gi26QNg9Q,26
Va11QMs1E,59
Mw46CRr0U,16
Ke99EXi1Q,36
Sq78UXg7B,41
Pb47LCl8R,31
Pg31CTh4V,53
Rs48CRc9Q,42
Lq85CQw8Y,46
Rz52QOx9N,48
Pg71UYn4X,21
Si88VZj6J,54
Ps60JJs8M,22
Gd61DSg3Q,42
Zr23GUe5J,42
Ab42TIb3R,46
Iy42GGv7S,21
Pp24QSr5D,16
Cd21GYx0C,60
Hh76WYf3Q,24
